lead_text	photo_url	title	url	wikipedia_link
"Zuschendorf is a village in the municipality of Pirna in the Sächsische Schweiz-Osterzgebirge district of Saxony, Germany. It was incorporated into Pirna in 1923. The place was mentioned for the first time in 1378. It lies in the valley of the river Seidewitz, 4 km southwest of Pirna town centre, on the road to Liebstadt."	http://commons.wikimedia.org/wiki/Special:FilePath/Zuschendorf_(07)_2006-07-17.jpg?width=300	Zuschendorf	https://dbpedia.org/page/Zuschendorf	http://en.wikipedia.org/wiki/Zuschendorf?oldid=1070048525&ns=0
"Michael Angelo Rooker ARA (1746 or 1743 – 3 March 1801) was an English oil and watercolour painter of architecture and landscapes, illustrator and engraver. He was also the principal scene painter at the Haymarket Theatre."	http://commons.wikimedia.org/wiki/Special:FilePath/Village_Scene_by_Michael_Angelo_Rooker.jpg?width=300	Michael Angelo Rooker	https://dbpedia.org/page/Michael_Angelo_Rooker	http://en.wikipedia.org/wiki/Michael_Angelo_Rooker?oldid=1004309588&ns=0
"New Hebrides, officially the New Hebrides Condominium (French: Condominium des Nouvelles-Hébrides, lit. ""Condominium of the New Hebrides"") and named after the Hebrides Scottish archipelago, was the colonial name for the island group in the South Pacific Ocean that is now Vanuatu. Native people had inhabited the islands for three thousand years before the first Europeans arrived in 1606 from a Spanish expedition led by Portuguese navigator Pedro Fernandes de Queirós. The islands were colonised by both the British and French in the 18th century, shortly after Captain James Cook visited."	http://dbpedia.org/resource/Port_Vila	New Hebrides	https://dbpedia.org/page/New_Hebrides	http://en.wikipedia.org/wiki/New_Hebrides?oldid=1113410328&ns=0
"Thüringer Handball Club Erfurt-Bad Langensalza e. V is a German women's handball team from Erfurt and Bad Langensalza. The club has its seat in Erfurt and plays the home matches in the Salza-Halle in Bad Langensalza. They compete in the Handball-Bundesliga Frauen, the top division in Germany."	http://commons.wikimedia.org/wiki/Special:FilePath/Thc-logo_2010.png?width=300	Thüringer HC	https://dbpedia.org/page/Th%C3%BCringer_HC	http://en.wikipedia.org/wiki/Thüringer_HC?oldid=1117720102&ns=0
"Hermann Freiherr von Teschenberg (6 July 1866 – 6 November 1911) was an Austrian barrister, translator, and an LGBT rights activist."	http://commons.wikimedia.org/wiki/Special:FilePath/Teschenberg_Hermann_von_(1866-1911)_male.jpg?width=300	Hermann von Teschenberg	https://dbpedia.org/page/Hermann_von_Teschenberg	http://en.wikipedia.org/wiki/Hermann_von_Teschenberg?oldid=1055601904&ns=0
"Herman Lindqvist (born 1 April 1943 in Stockholm) is a Swedish journalist who has served as foreign correspondent in many countries and authored a number of popular books on Swedish history. In particular his multiple-volume Historien om Sverige (1992–2002) has become very popular, but has also drawn criticism for allegedly lacking historical accuracy."	http://dbpedia.org/resource/Stockholm	Herman Lindqvist (journalist)	https://dbpedia.org/page/Herman_Lindqvist_(journalist)	http://en.wikipedia.org/wiki/Herman_Lindqvist_(journalist)?oldid=1085504468&ns=0
"FC Spartak Moscow (Russian: Футбольный клуб «Спартак» Москва, romanized: Futbolʹnyy klub «Spartak» Moskva, pronounced [spɐrˈtak mɐˈskva]) is a Russian professional football club based in Moscow. Having won 12 Soviet championships (second only to Dynamo Kyiv) and a record 10 Russian championships, it is the country's most successful club. They have also won a record 10 Soviet Cups, 4 Russian Cups and one Russian Super Cup. Spartak have also reached the semi-finals of all three European club competitions."	http://dbpedia.org/resource/Russian_Premier_League	FC Spartak Moscow	https://dbpedia.org/page/FC_Spartak_Moscow	http://en.wikipedia.org/wiki/FC_Spartak_Moscow?oldid=1122902400&ns=0
"Hugh L. Nevill (1847 – 1897) was a British civil servant, best known for his scholarship and studies of the culture of Sri Lanka."	http://dbpedia.org/resource/United_Kingdom	Hugh Nevill	https://dbpedia.org/page/Hugh_Nevill	http://en.wikipedia.org/wiki/Hugh_Nevill?oldid=1083130279&ns=0
"Shirley Ann Richards (13 December 1917 – 25 August 2006) was an Australian actress and author, who achieved notability in a series of 1930s Australian films for Ken G. Hall before moving to the United States, where she continued her career as a film actress, mainly as a Metro-Goldwyn-Mayer starlet. Her best known performances were in It Isn't Done (1937), Dad and Dave Come to Town (1938), An American Romance (1944), and Sorry, Wrong Number (1948). In the 1930s, she was the only Australian actor under a long-term contract to a film studio, Cinesound Productions. She subsequently became a lecturer and poet."	http://dbpedia.org/resource/Sydney	Ann Richards (actress)	https://dbpedia.org/page/Ann_Richards_(actress)	http://en.wikipedia.org/wiki/Ann_Richards_(actress)?oldid=1072951608&ns=0
"Sir Harrie Stewart Wilson Massey FRS (16 May 1908 – 27 November 1983) was an Australian mathematical physicist who worked primarily in the fields of atomic and atmospheric physics. A graduate of the University of Melbourne and Cambridge University, where he earned his doctorate at the Cavendish Laboratory, Massey became an independent lecturer in Mathematical Physics at the Queen's University of Belfast in 1933. He was appointed Goldsmid Professor of Applied Mathematics at University College London, in 1938. During the Second World War, Massey worked at the Admiralty Research Laboratory , where he helped devise countermeasures for German magnetic naval mines, and at the Admiralty Mining Establishment in Havant, where he helped develop British naval mines. In 1943, Mark Oliphant persuaded t"	http://dbpedia.org/resource/Physicist	Harrie Massey	https://dbpedia.org/page/Harrie_Massey	http://en.wikipedia.org/wiki/Harrie_Massey?oldid=1121751498&ns=0
"Alejandro Jesús Obregón Rosės (4 June 1920 – 11 April 1992) was a Colombian painter, muralist, sculptor and engraver."	http://dbpedia.org/resource/Catalonia	Alejandro Obregón	https://dbpedia.org/page/Alejandro_Obreg%C3%B3n	http://en.wikipedia.org/wiki/Alejandro_Obregón?oldid=1122338310&ns=0
"Sir Julius Caesar (1557/1558 – 18 April 1636) was an English lawyer, judge and politician who sat in the House of Commons at various times between 1589 and 1622. He was also known as Julius Adelmare."	"http://commons.wikimedia.org/wiki/Special:FilePath/Unknown_man,_formerly_known_as_Sir_Julius_Caesar_from_NPG.jpg?width=300"	Julius Caesar (judge)	https://dbpedia.org/page/Julius_Caesar_(judge)	http://en.wikipedia.org/wiki/Julius_Caesar_(judge)?oldid=1105266235&ns=0
"Erroll Louis Garner (June 15, 1921 – January 2, 1977) was an American jazz pianist and composer known for his swing playing and ballads. His instrumental ballad ""Misty"", his best-known composition, has become a jazz standard. It was first recorded in 1956 with Mitch Miller and his orchestra, and played a prominent part in the motion picture Play Misty for Me."	http://dbpedia.org/resource/Savoy_Records	Erroll Garner	https://dbpedia.org/page/Erroll_Garner	http://en.wikipedia.org/wiki/Erroll_Garner?oldid=1124227561&ns=0
"Hans Ertl (21 February 1908 in Munich, Germany – 23 October 2000 in Chiquitania, Bolivia) was a German mountaineer and Nazi propagandist. He is most known for being the father of Monika Ertl, the Communist guerrilla who assassinated Roberto Quintanilla Pereira, the man responsible for chopping off Che Guevara's hands."	https://books.google.com/books%3Fid=8uxfTF4Lm-kC&pg=PA316	Hans Ertl (cameraman)	https://dbpedia.org/page/Hans_Ertl_(cameraman)	http://en.wikipedia.org/wiki/Hans_Ertl_(cameraman)?oldid=1083068119&ns=0
"Gellio Sasceride (Sasserides) (3 March 1562 - 9 November 1612) was a Danish astronomer, professor and physician. The crater Sasserides on the Moon is named after him. It lies near Tycho, named after Tycho Brahe."	http://xoomer.virgilio.it/phiteuma/Il%20cielo/Galileo.htm	Gellio Sasceride	https://dbpedia.org/page/Gellio_Sasceride	http://en.wikipedia.org/wiki/Gellio_Sasceride?oldid=1103973433&ns=0
"Tarquinio Merula (24 November 1595 – 10 December 1665) was an Italian composer, organist, and violinist of the early Baroque era. Although mainly active in Cremona, stylistically he was a member of the Venetian school. He was one of the most progressive Italian composers of the early 17th century, especially in applying newly developed techniques to sacred music."	http://commons.wikimedia.org/wiki/Special:FilePath/Tarquiniomerula.jpg?width=300	Tarquinio Merula	https://dbpedia.org/page/Tarquinio_Merula	http://en.wikipedia.org/wiki/Tarquinio_Merula?oldid=1117894198&ns=0
"Eugen Glueckauf FRS (9 April 1906, Eisenach – 12 September 1981, Oxford) was a German-born British expert on nuclear power."	http://dbpedia.org/resource/Eisenach	Eugen Glueckauf	https://dbpedia.org/page/Eugen_Glueckauf	http://en.wikipedia.org/wiki/Eugen_Glueckauf?oldid=1086179380&ns=0
"Villanueva de la Serena is a city in the Province of Badajoz, Extremadura, Spain. It has a population of 26,111 (2010) and forms part of a larger urban area with the neighbouring town of Don Benito."	http://dbpedia.org/resource/Villanueva_de_la_Serena__PoliticalFunction__1	Villanueva de la Serena	https://dbpedia.org/page/Villanueva_de_la_Serena	http://en.wikipedia.org/wiki/Villanueva_de_la_Serena?oldid=1117508540&ns=0
Lucie Vellère (23 December 1896 – 12 October 1966) was a Belgian composer.	http://commons.wikimedia.org/wiki/Special:FilePath/Vellere_lucie.jpg?width=300	Lucie Vellère	https://dbpedia.org/page/Lucie_Vell%C3%A8re	http://en.wikipedia.org/wiki/Lucie_Vellère?oldid=1085122393&ns=0
"François Recanati (born 1952) is a French analytic philosopher and research fellow at the College de France, and at the Centre National de la Recherche Scientifique. Many of his works focus on the philosophy of language and mind."	http://dbpedia.org/resource/France	François Recanati	https://dbpedia.org/page/Fran%C3%A7ois_Recanati	http://en.wikipedia.org/wiki/François_Recanati?oldid=1115465352&ns=0
"Huaihua (simplified Chinese: 怀化市; traditional Chinese: 懷化市; pinyin: Huáihuà Shì) is a prefecture-level city in the southwest of Hunan province, China. It covers 27,564 km2 (10,643 sq mi) and is bordered by Xiangxi to the northwest, Zhangjiajie and Changde to the north, Yiyang, Loudi and Shaoyang to the east, Guilin and Liuzhou of Guangxi to the south, and Qiandongnan and Tongren of Guizhou to the southwest. It has a population of 4,741,948 (2010 census), accounting for 7.22% of the provincial population. According to the 2010 Census, 2,909,574 people, or 61.4% of the population, are Han Chinese. Minorities constitute 38.6% of the population, with 1,832,289 people. The Dong, Miao, Tujia, Yao and Bai are major native minority groups. Huaihua is the central region of the Dong ethnic populatio"	http://dbpedia.org/resource/Hunan	Huaihua	https://dbpedia.org/page/Huaihua	http://en.wikipedia.org/wiki/Huaihua?oldid=1124105767&ns=0
"Mikhail Aleksandrovich Stakhovich (Russian: Михаи́л Алекса́ндрович Стахо́вич; 20 January 1861, in Oryol Governorate – 23 September 1923, in Aix-en-Provence) was a Russian politician. Stakhovich was elected to the Duma in 1906 as an Octobrist and again to the second Duma in 1907, leading the Party of Peaceful Renovation. He was appointed Governor-General of Finland by the Russian Provisional Government on 20 March 1917 after the job was refused by Vladimir Dmitrievich Nabokov amongst others. He resigned on 17 September."	http://dbpedia.org/resource/Aix-en-Provence	Mikhail Aleksandrovich Stakhovich	https://dbpedia.org/page/Mikhail_Aleksandrovich_Stakhovich	http://en.wikipedia.org/wiki/Mikhail_Aleksandrovich_Stakhovich?oldid=1091705246&ns=0
"Crescent Dragonwagon (née Ellen Zolotow, November 25, 1952, New York City) is a multigenre writer. She has written fifty books, including two novels, seven cookbooks and culinary memoirs, more than twenty children's books, a biography, and a collection of poetry. In addition, she has written for magazines including The New York Times Book Review, Lear's, Cosmopolitan, McCall's, and The Horn Book. Since the 2014 death of her subsequent partner, filmmaker-activist David R. Koff, with whom she lived in Vermont for a decade, she has divided her time among New York, Vermont, and Arkansas."	http://dbpedia.org/resource/New_York_City	Crescent Dragonwagon	https://dbpedia.org/page/Crescent_Dragonwagon	http://en.wikipedia.org/wiki/Crescent_Dragonwagon?oldid=1109087800&ns=0
"Anton Dominik Ritter von Fernkorn (March 17, 1813 in Erfurt – November 16, 1878 in Vienna) was a German-Austrian sculptor."	http://commons.wikimedia.org/wiki/Special:FilePath/Anton_Dominik_Fernkorn.jpg?width=300	Anton Dominik Fernkorn	https://dbpedia.org/page/Anton_Dominik_Fernkorn	http://en.wikipedia.org/wiki/Anton_Dominik_Fernkorn?oldid=1036154083&ns=0
"Kenneth W. Parchman (born in Jackson, Tennessee on January 15, 1932; died near Madison, Tennessee on June 2, 1999) was a rockabilly musician associated to Sun Records. Although largely forgotten in his native US, he developed a following in Europe. He was survived by Lorene Parchman, his wife of 38 years."	http://dbpedia.org/resource/Template:Authority_control	Kenny Parchman	https://dbpedia.org/page/Kenny_Parchman	http://en.wikipedia.org/wiki/Kenny_Parchman?oldid=1007567344&ns=0
