lead_text	photo_url	title	url	wikipedia_link
"Samuel Gridley Howe (November 10, 1801 – January 9, 1876) was an American physician, abolitionist, and advocate of education for the blind. He organized and was the first director of the Perkins Institution. In 1824 he had gone to Greece to serve in the revolution as a surgeon; he also commanded troops. He arranged for support for refugees and brought many Greek children back to Boston with him for their education."	http://dbpedia.org/resource/Abolitionism_in_the_United_States	Samuel Gridley Howe	https://dbpedia.org/page/Samuel_Gridley_Howe	http://en.wikipedia.org/wiki/Samuel_Gridley_Howe?oldid=1119682618&ns=0
"Jean-Marie Eugène Derscheid (May 19, 1901, Sterrebeek – March 13, 1944) was a Belgian zoologist who focused much of his professional interest on Africa. He was a world expert on breeding exotic waterfowl in captivity, authored scientific articles on a wide range of wildlife species, became the initial director of Africa's first national park and gathered an important historical manuscript collection on Rwandan history that is available online. An open access online biography of Derscheid has been translated into English."	http://www.iucn.org/	Jean-Marie Derscheid	https://dbpedia.org/page/Jean-Marie_Derscheid	http://en.wikipedia.org/wiki/Jean-Marie_Derscheid?oldid=1062856284&ns=0
"Quintus Sextius the Elder (/ˈkwɪntəs ˈsɛkstiəs/; Latin: Quinti Sextii Patris; fl. c. 50 BC) was a Roman philosopher, whose philosophy combined Pythagoreanism with Stoicism. His praises were frequently celebrated by Seneca."	https://www.academia.edu/8891772/The_Philosophical_Thought_of_the_School_of_the_Sextii_in_Epekeina_vol._4_n._1-2_2014_pp._327-339	Quintus Sextius	https://dbpedia.org/page/Quintus_Sextius	http://en.wikipedia.org/wiki/Quintus_Sextius?oldid=1106737290&ns=0
"The province of Málaga (Spanish: Provincia de Málaga [ˈmalaɣa]) is located in Andalusia, Spain. It is bordered by the Mediterranean Sea to the south and by the provinces of Cádiz to the west, Seville to the northwest, Córdoba to the north, and Granada to the east."	http://dbpedia.org/resource/Spain	Province of Málaga	https://dbpedia.org/page/Province_of_M%C3%A1laga	http://en.wikipedia.org/wiki/Province_of_Málaga?oldid=1119998304&ns=0
"Sir Nicholas William Peter Clegg (born 7 January 1967) is a British media executive and former Deputy Prime Minister of the United Kingdom who has been president for global affairs at Meta Platforms since 2022, having previously been vice‑president of global affairs and communications at Facebook from 2018 to 2022. Before joining Facebook, Clegg served as Deputy Prime Minister of the UK from 2010 to 2015 and as Leader of the Liberal Democrats from 2007 to 2015. He was Member of Parliament (MP) for Sheffield Hallam from 2005 to 2017. An ""Orange Book"" liberal, he has been associated with both socially liberal and economically liberal policies."	"http://dbpedia.org/resource/Robinson_College,_Cambridge"	Nick Clegg	https://dbpedia.org/page/Nick_Clegg	http://en.wikipedia.org/wiki/Nick_Clegg?oldid=1122500879&ns=0
"SPK were an Australian industrial music and noise music group formed in 1978. They were fronted by mainstay member, Graeme Revell on keyboards and percussion. In 1980 the group travelled to the United Kingdom where they issued their debut album, Information Overload Unit. In 1983 Sinan Leong joined on lead vocals. The group disbanded in 1988. Two years later Revell and Leong relocated to the United States, where Revell works as a Hollywood film score composer. According to Australian rock music historian Ian McFarlane, SPK were ""at the forefront of the local post-punk, electronic/experimental movement of the late 1970s ... [their] music progressed from discordant, industrial-strength metal noise to sophisticated and restrained dance-rock with strange attributes""."	http://dbpedia.org/resource/Electronic_body_music	SPK (band)	https://dbpedia.org/page/SPK_(band)	http://en.wikipedia.org/wiki/SPK_(band)?oldid=1118119132&ns=0
"The Middle Elbe Biosphere Reserve is a Biosphere Reserve in the German Federal state Saxony-Anhalt. The Middle Elbe reserve is a 430 square kilometre protected reserve, and is the largest protected region in Saxony-Anhalt [1]. It extends along the Elbe river, between Wittenberg in the east, via Dessau-Roßlau, to Gommern in the northwest. This beautiful region of fluvial topography is one of the main attractions for tourism in Saxony-Anhalt, particularly for bicycle tourism."	https://web.archive.org/web/20061003221215/http:/www.dessau.de/amt41/kulttour/en/nature_culture/middle_elbe_biosphere_reserve.html	Middle Elbe Biosphere Reserve	https://dbpedia.org/page/Middle_Elbe_Biosphere_Reserve	http://en.wikipedia.org/wiki/Middle_Elbe_Biosphere_Reserve?oldid=1114902582&ns=0
"Jafar Panâhi (Persian: جعفر پناهی, [d͡ʒæˈfæɾ pæˈnɒːhiː]; born 11 July 1960) is an Iranian film director, screenwriter, and film editor, commonly associated with the Iranian New Wave film movement. After several years of making short films and working as an assistant director for fellow Iranian filmmaker Abbas Kiarostami, Panahi achieved international recognition with his feature film debut, The White Balloon (1995). The film won the Caméra d'Or at the 1995 Cannes Film Festival, the first major award an Iranian film won at Cannes."	http://dbpedia.org/resource/Iranian_peoples	Jafar Panahi	https://dbpedia.org/page/Jafar_Panahi	http://en.wikipedia.org/wiki/Jafar_Panahi?oldid=1124838405&ns=0
"Simon Mwansa Kapwepwe (April 12, 1922 – January 26, 1980) was a Zambian politician, anti-colonialist and author who served as the second vice-president of Zambia from 1967 to 1970."	http://dbpedia.org/resource/Northern_Rhodesia	Simon Kapwepwe	https://dbpedia.org/page/Simon_Kapwepwe	http://en.wikipedia.org/wiki/Simon_Kapwepwe?oldid=1123006909&ns=0
"Julius Ludwig Weisbach (born 10 August 1806 in (now Mildenau Municipality), Erzgebirge, died 24 February 1871, Freiberg) was a German mathematician and engineer."	http://commons.wikimedia.org/wiki/Special:FilePath/Juliusweisbach.jpg?width=300	Julius Weisbach	https://dbpedia.org/page/Julius_Weisbach	http://en.wikipedia.org/wiki/Julius_Weisbach?oldid=1122806969&ns=0
"Nāgārjuna [c. 150 – c. 250 CE (disputed)] was an Indian Mahāyāna Buddhist thinker, scholar-saint and philosopher. He is widely considered one of the most important Buddhist philosophers. Jan Westerhoff considers him to be ""one of the greatest thinkers in the history of Asian philosophy."""	http://dbpedia.org/resource/South_India	Nagarjuna	https://dbpedia.org/page/Nagarjuna	http://en.wikipedia.org/wiki/Nagarjuna?oldid=1123190730&ns=0
"James Buchanan Duke (December 23, 1856 – October 10, 1925) was an American tobacco and electric power industrialist best known for the introduction of modern cigarette manufacture and marketing, and his involvement with Duke University. He was also the founder of the American Tobacco Company in 1890."	http://dbpedia.org/resource/Tobacco_industry	James Buchanan Duke	https://dbpedia.org/page/James_Buchanan_Duke	http://en.wikipedia.org/wiki/James_Buchanan_Duke?oldid=1117690559&ns=0
"Betzenweiler (German pronunciation: [ˈbɛt͡sn̩ˌvaɪlɐ]) is a municipality in the Biberach district of Baden-Württemberg, in southwestern Germany. The 9.7-square-kilometre (3.7 sq mi) area is between the basin of Federsee and the Bussen, the largest mountain in central Swabia. The official language is German, but day-to-day conversations by almost all of its inhabitants are in Swabian dialect. Relative to its size of ca. 713 Betzenweiler has a big industry and more in-commuters than out-commuters. There are about 15 bigger companies, some with more than 200 employees, and a lot of small ones."	http://dbpedia.org/resource/Biberach_(district)	Betzenweiler	https://dbpedia.org/page/Betzenweiler	http://en.wikipedia.org/wiki/Betzenweiler?oldid=1043704076&ns=0
"Marc Andrew ""Pete"" Mitscher (January 26, 1887 – February 3, 1947) was a pioneer in naval aviation who became an admiral in the United States Navy, and served as commander of the Fast Carrier Task Force in the Pacific during the latter half of World War II."	http://dbpedia.org/resource/Navy_Cross	Marc Mitscher	https://dbpedia.org/page/Marc_Mitscher	http://en.wikipedia.org/wiki/Marc_Mitscher?oldid=1118694681&ns=0
"Belu-Simion Fainaru (born 1959) is an Israeli sculptor who was born in Bucharest, Romania and immigrated to Israel in 1973. He studied at the University of Haifa from 1980 to 1983 and earned an MA from the University of Chicago in 1984. He continued his art education at the Domus Academy, Postgraduate School of Design in Milan, Italy and at The Royal Academies for Science and the Arts of Belgium in Brussels. Fainaru lives and works in Haifa, Israel and in Antwerp, Belgium. Much of Fainaru's work deals with Jewish history, Jewish rituals, and Jewish literature."	http://commons.wikimedia.org/wiki/Special:FilePath/Belu_Simion_Fainaru.jpg?width=300	Belu-Simion Fainaru	https://dbpedia.org/page/Belu-Simion_Fainaru	http://en.wikipedia.org/wiki/Belu-Simion_Fainaru?oldid=1086715706&ns=0
"Pietro Bernini (6 May 1562 – 29 August 1629) was an Italian sculptor. He was the father of one of the most famous artists of Baroque, Gian Lorenzo Bernini, as well as the sculptor-architect Luigi Bernini."	http://dbpedia.org/resource/Tuscany	Pietro Bernini	https://dbpedia.org/page/Pietro_Bernini	http://en.wikipedia.org/wiki/Pietro_Bernini?oldid=1086139568&ns=0
"Eugene Trivizas (Greek: Eυγένιος Τριβιζάς; born 1946) is a Greek sociologist and writer of children's books. For his lasting contribution as a children's writer, Trivizas was a finalist for the biennial, international Hans Christian Andersen Award in 2006."	http://dbpedia.org/resource/Greece	Eugene Trivizas	https://dbpedia.org/page/Eugene_Trivizas	http://en.wikipedia.org/wiki/Eugene_Trivizas?oldid=1110513712&ns=0
"Ernest Orlando Lawrence (August 8, 1901 – August 27, 1958) was an American nuclear physicist and winner of the Nobel Prize in Physics in 1939 for his invention of the cyclotron. He is known for his work on uranium-isotope separation for the Manhattan Project, as well as for founding the Lawrence Berkeley National Laboratory and the Lawrence Livermore National Laboratory."	http://dbpedia.org/resource/Physics	Ernest Lawrence	https://dbpedia.org/page/Ernest_Lawrence	http://en.wikipedia.org/wiki/Ernest_Lawrence?oldid=1124154236&ns=0
"Gusztáv Frigyes Kelety, originally Klette (13 December 1834, in Pozsony – 2 September 1902, in Budapest) was a Hungarian painter, graphic artist and art critic."	http://commons.wikimedia.org/wiki/Special:FilePath/Erdélyi_Portrait_of_Gusztáv_Kelety.jpg?width=300	Gusztáv Kelety	https://dbpedia.org/page/Guszt%C3%A1v_Kelety	http://en.wikipedia.org/wiki/Gusztáv_Kelety?oldid=1088747164&ns=0
"Cumberland is a U.S. city in and the county seat of Allegany County, Maryland. It is the primary city of the Cumberland, MD-WV Metropolitan Statistical Area. At the 2020 census, the city had a population of 19,076. Located on the Potomac River, Cumberland is a regional business and commercial center for Western Maryland and the Potomac Highlands of West Virginia."	http://dbpedia.org/resource/Council-manager_government	"Cumberland, Maryland"	"https://dbpedia.org/page/Cumberland,_Maryland"	"http://en.wikipedia.org/wiki/Cumberland,_Maryland?oldid=1124633045&ns=0"
"Carmen Amaya Amaya (2 November 1913/1915 – 19 November 1963) was a Spanish Romani flamenco dancer and singer, born in the Somorrostro district of Barcelona, Catalonia, Spain. She has been called ""the greatest Flamenco dancer ever and ""the most extraordinary personality of all time in flamenco dance."" She was the first female flamenco dancer to master footwork previously reserved for the best male dancers, due to its speed and intensity. She sometimes danced in high-waisted trousers as a symbol of her strong character."	http://carmenamayavideo.com/	Carmen Amaya	https://dbpedia.org/page/Carmen_Amaya	http://en.wikipedia.org/wiki/Carmen_Amaya?oldid=1117623980&ns=0
"Little Tony (born Antonio Ciacci; 9 February 1941 – 27 May 2013) was a Sammarinese singer and actor, who achieved success in Britain in the late 1950s and early 1960s, as the lead singer of Little Tony & His Brothers, before returning to Italy where he continued a successful career as a singer and film actor."	http://dbpedia.org/resource/Rock_and_roll	Little Tony (singer)	https://dbpedia.org/page/Little_Tony_(singer)	http://en.wikipedia.org/wiki/Little_Tony_(singer)?oldid=1112496376&ns=0
"Johannes (Johann) Flüggé (22 June 1775 – 28 June 1816) was a German botanist and physician who was a native of Hamburg. He studied medicine and natural history at the Universities of Jena, Vienna and Göttingen, and in 1800 received his doctorate at the University of Erlangen. Afterwards he undertook botanical excursions throughout Germany and France. The standard author abbreviation Flüggé is used to indicate this person as the author when citing a botanical name."	https://books.google.com/books%3Fid=TZoCAAAAYAAJ&pg=PA7	Johannes Flüggé	https://dbpedia.org/page/Johannes_Fl%C3%BCgg%C3%A9	http://en.wikipedia.org/wiki/Johannes_Flüggé?oldid=1059850855&ns=0
"Wolfgang W. Wurster (7 July 1937 - 29 December 2003) was a German researcher in the fields of architecture and archaeology. Wolfgang Wurster was born in Aalen, Germany. He studied architecture at the TU München. He undertook additional studies in art history and American history, in the United States and Spain. In 1963 he received his Diplom from his German university. From this point on, he concentrated on excavation methodology, CRM, and the history of architecture. In 1971, he obtained a doctorate of engineering, his dissertation being Der dorische Peripteraltempel auf dem Kolonnahügel in Aegina. In addition to holding academic positions in Munich, he also was a faculty member of the Universität Darmstadt. He did field work in the Mediterranean and South American (Ecuador and Peru)."	http://dbpedia.org/resource/Template:DNB-Portal	Wolfgang W. Wurster	https://dbpedia.org/page/Wolfgang_W._Wurster	http://en.wikipedia.org/wiki/Wolfgang_W._Wurster?oldid=960607766&ns=0
